time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2020-09-06 13:00:00,311780.89,6892681.711796,22.2657,22.3897,21.8,22.2729,BNB/USDT,13230
2020-09-06 12:00:00,343332.58,7642005.808895,22.2746,22.54,22.0606,22.2865,BNB/USDT,14202
2020-09-06 11:00:00,478661.27,10731767.380746,22.2782,22.7908,22.1014,22.2263,BNB/USDT,18969
2020-09-06 10:00:00,539726.95,11817235.089703,22.2031,22.2971,21.51,22.2886,BNB/USDT,17710
2020-09-06 09:00:00,1002691.76,22351275.577919,22.289,22.87,21.8,21.9654,BNB/USDT,30967
2020-09-06 08:00:00,1378076.92,29440322.020992,21.9654,22.316,19.7799,20.0117,BNB/USDT,45359
2020-09-06 07:00:00,494425.79,9618499.074874,19.9867,20.0409,18.766,18.9112,BNB/USDT,18483
2020-09-06 06:00:00,260177.25,4904148.143185,18.906,19.2019,18.5673,19.1523,BNB/USDT,11767
2020-09-06 05:00:00,160409.6,3033259.645642,19.1523,19.2486,18.5283,18.799,BNB/USDT,9982
2020-09-06 04:00:00,185964.6,3537903.097409,18.799,19.265,18.7301,19.082,BNB/USDT,9665
2020-09-06 03:00:00,111027.14,2118261.058682,19.0662,19.3,18.8939,19.2401,BNB/USDT,5968
2020-09-06 02:00:00,190765.5,3658968.049095,19.2413,19.4198,18.9723,19.2529,BNB/USDT,8817
2020-09-06 01:00:00,174376.43,3366304.486839,19.235,19.4227,19.1669,19.3317,BNB/USDT,7206
2020-09-06 00:00:00,146424.6,2834574.728126,19.3355,19.5968,19.1776,19.4737,BNB/USDT,9386
2020-09-05 23:00:00,232676.62,4463983.022625,19.4698,19.5571,18.4366,18.5202,BNB/USDT,11264
