time,quote_volume,base_volume,close,high,low,open,symbol,tradecount
2020-09-10 04:00:00,1072904.115883,4365621.8,0.24609,0.24658,0.24442,0.24568,XRP/USDT,2139
2020-09-10 03:00:00,1465021.893011,5986936.1,0.24565,0.24581,0.24373,0.24519,XRP/USDT,2651
2020-09-10 02:00:00,3097410.54174,12602663.8,0.24517,0.2471,0.24447,0.24526,XRP/USDT,5842
2020-09-10 01:00:00,2089413.824153,8589697.9,0.24527,0.24539,0.24072,0.24127,XRP/USDT,3850
2020-09-10 00:00:00,1708926.003114,7092547.9,0.24125,0.2419,0.23878,0.239,XRP/USDT,3337
2020-09-09 23:00:00,1460320.62862,6114409.9,0.23901,0.24055,0.23756,0.24023,XRP/USDT,2951
2020-09-09 22:00:00,835862.828274,3477929.0,0.24026,0.24074,0.23982,0.24005,XRP/USDT,1673
2020-09-09 21:00:00,703528.016001,2923960.2,0.24006,0.24138,0.23981,0.24023,XRP/USDT,1699
2020-09-09 20:00:00,742826.142076,3086597.6,0.24023,0.24186,0.24,0.24078,XRP/USDT,1612
2020-09-09 19:00:00,1698992.330784,7028425.5,0.24076,0.24278,0.24063,0.24247,XRP/USDT,2752
2020-09-09 18:00:00,1122238.445381,4641682.0,0.24247,0.24272,0.24056,0.24109,XRP/USDT,2067
2020-09-09 17:00:00,988891.528833,4115687.9,0.24109,0.24116,0.23942,0.24011,XRP/USDT,2209
2020-09-09 16:00:00,1376291.691006,5733093.6,0.24015,0.24156,0.23913,0.24112,XRP/USDT,2891
2020-09-09 15:00:00,2052480.390434,8540366.2,0.24111,0.24186,0.23954,0.23954,XRP/USDT,3365
2020-09-09 14:00:00,1093201.624636,4563349.4,0.23954,0.24017,0.23842,0.23873,XRP/USDT,2367
2020-09-09 13:00:00,1121692.171452,4677004.1,0.23871,0.24092,0.23869,0.239,XRP/USDT,3309
2020-09-09 12:00:00,1079538.673479,4513883.1,0.239,0.24069,0.2379,0.23973,XRP/USDT,3658
2020-09-09 11:00:00,1608214.800726,6704762.4,0.23978,0.24087,0.23834,0.23834,XRP/USDT,4493
2020-09-09 10:00:00,993873.328338,4169485.8,0.23834,0.23939,0.23764,0.23902,XRP/USDT,3061
2020-09-09 09:00:00,854652.59374,3579519.2,0.23903,0.2395,0.23748,0.23784,XRP/USDT,2723
2020-09-09 08:00:00,1198571.74252,5024841.1,0.23784,0.24,0.23733,0.23931,XRP/USDT,3525
2020-09-09 07:00:00,1618730.773851,6784032.8,0.2393,0.23959,0.2379,0.2379,XRP/USDT,3768
2020-09-09 06:00:00,1196292.467588,5039274.8,0.2379,0.2385,0.23642,0.23747,XRP/USDT,2158
2020-09-09 05:00:00,1406322.663421,5928704.5,0.23743,0.23813,0.23637,0.23658,XRP/USDT,2529
2020-09-09 04:00:00,1481068.149034,6277120.8,0.23643,0.2375,0.23413,0.23467,XRP/USDT,2828
2020-09-09 03:00:00,820389.234412,3503980.6,0.2347,0.23479,0.23322,0.23343,XRP/USDT,2001
2020-09-09 02:00:00,1287612.654548,5497725.1,0.23336,0.23603,0.23303,0.23575,XRP/USDT,2826
2020-09-09 01:00:00,907689.370911,3851542.2,0.23574,0.23647,0.23492,0.23589,XRP/USDT,1892
2020-09-09 00:00:00,1218828.122635,5154270.9,0.23581,0.23738,0.23524,0.23658,XRP/USDT,2288
2020-09-08 23:00:00,1047816.422546,4437696.7,0.23657,0.23715,0.23495,0.23638,XRP/USDT,2421
2020-09-08 22:00:00,4967601.15394,21194385.4,0.23637,0.23721,0.2312,0.23673,XRP/USDT,10102
2020-09-08 21:00:00,1075401.671445,4566213.1,0.23678,0.23768,0.23349,0.2347,XRP/USDT,2968
2020-09-08 20:00:00,978968.827202,4163810.7,0.23469,0.23613,0.23398,0.23405,XRP/USDT,2270
2020-09-08 19:00:00,1340819.606577,5716752.4,0.23399,0.23556,0.23325,0.23433,XRP/USDT,3025
2020-09-08 18:00:00,2807025.129759,11928558.4,0.2344,0.23933,0.23276,0.23911,XRP/USDT,5438
2020-09-08 17:00:00,950559.931878,3996881.9,0.23912,0.23926,0.23677,0.23835,XRP/USDT,2411
2020-09-08 16:00:00,1282010.402962,5389163.6,0.23831,0.23894,0.23625,0.23714,XRP/USDT,2737
2020-09-08 15:00:00,1581769.261504,6687955.8,0.23713,0.23731,0.2355,0.23685,XRP/USDT,3178
2020-09-08 14:00:00,2614489.03363,11061853.8,0.237,0.23772,0.23322,0.23363,XRP/USDT,4937
2020-09-08 13:00:00,2257716.032984,9685765.6,0.23357,0.23523,0.23139,0.23473,XRP/USDT,5443
2020-09-08 12:00:00,2358483.345196,10100984.4,0.23474,0.23481,0.23183,0.23335,XRP/USDT,4746
2020-09-08 11:00:00,2230578.672762,9540283.8,0.23335,0.23614,0.23162,0.23568,XRP/USDT,4746
2020-09-08 10:00:00,2612548.648582,11107892.6,0.23568,0.23656,0.23354,0.23482,XRP/USDT,4894
2020-09-08 09:00:00,2319626.560535,9797914.2,0.23471,0.23889,0.23471,0.23817,XRP/USDT,4280
2020-09-08 08:00:00,2475334.328073,10361888.0,0.2383,0.24155,0.2373,0.23979,XRP/USDT,5676
2020-09-08 07:00:00,1751128.195497,7278141.8,0.23982,0.2416,0.23959,0.24126,XRP/USDT,3500
2020-09-08 06:00:00,1575043.752231,6559116.3,0.24127,0.24185,0.23842,0.24004,XRP/USDT,3442
2020-09-08 05:00:00,1074967.090531,4468240.3,0.24007,0.24117,0.24006,0.24039,XRP/USDT,2376
2020-09-08 04:00:00,1176428.866614,4892217.9,0.24038,0.24174,0.23964,0.24084,XRP/USDT,2325
2020-09-08 03:00:00,1639179.79952,6769824.3,0.24082,0.24365,0.24057,0.24243,XRP/USDT,3186
2020-09-08 02:00:00,697705.619436,2882952.6,0.24246,0.24273,0.2412,0.2412,XRP/USDT,1579
2020-09-08 01:00:00,1053607.43191,4362947.0,0.24118,0.24201,0.24039,0.24047,XRP/USDT,2364
2020-09-08 00:00:00,2039150.530103,8434995.5,0.2405,0.2432,0.2404,0.24202,XRP/USDT,4012
2020-09-07 23:00:00,2325959.56724,9610089.5,0.24198,0.24292,0.2414,0.24262,XRP/USDT,4059
2020-09-07 22:00:00,3262748.420106,13492165.9,0.24247,0.2429,0.23874,0.23874,XRP/USDT,6597
2020-09-07 21:00:00,617469.803318,2578732.3,0.23876,0.24019,0.2384,0.23901,XRP/USDT,1985
2020-09-07 20:00:00,1282351.965047,5383004.9,0.23907,0.23984,0.23633,0.23758,XRP/USDT,2945
2020-09-07 19:00:00,1272961.734586,5341303.6,0.23758,0.24001,0.2366,0.23831,XRP/USDT,2936
2020-09-07 18:00:00,1038797.934744,4351810.7,0.23836,0.24014,0.23783,0.23966,XRP/USDT,2569
2020-09-07 17:00:00,3331625.941189,13914001.5,0.23971,0.24092,0.23711,0.23779,XRP/USDT,5488
2020-09-07 16:00:00,2189211.794813,9198972.8,0.23771,0.2392,0.2367,0.23695,XRP/USDT,4413
2020-09-07 15:00:00,2788700.407846,11830060.6,0.23696,0.2378,0.232,0.233,XRP/USDT,5384
2020-09-07 14:00:00,1755629.979576,7512563.5,0.2331,0.23484,0.23195,0.23412,XRP/USDT,4014
2020-09-07 13:00:00,3394857.087331,14565125.6,0.23411,0.2353,0.23016,0.23155,XRP/USDT,6592
2020-09-07 12:00:00,4392241.318299,18945254.6,0.23155,0.2355,0.22962,0.2347,XRP/USDT,7983
2020-09-07 11:00:00,4623063.481205,19764762.7,0.23459,0.23642,0.232,0.2344,XRP/USDT,8895
2020-09-07 10:00:00,1967446.148429,8355689.1,0.23447,0.23706,0.23435,0.23633,XRP/USDT,4124
2020-09-07 09:00:00,1203216.373885,5077068.9,0.23638,0.23833,0.2358,0.23702,XRP/USDT,2834
2020-09-07 08:00:00,1338867.876272,5631932.8,0.23696,0.23865,0.23559,0.2359,XRP/USDT,2919
2020-09-07 07:00:00,1418862.531717,5998626.5,0.2359,0.23787,0.23438,0.23494,XRP/USDT,3487
2020-09-07 06:00:00,2419423.789569,10253313.5,0.23494,0.23711,0.23405,0.23497,XRP/USDT,4173
2020-09-07 05:00:00,1881659.096348,7951252.7,0.23492,0.2381,0.23487,0.23754,XRP/USDT,3938
2020-09-07 04:00:00,1518551.003747,6370888.3,0.2375,0.23967,0.237,0.23862,XRP/USDT,3270
2020-09-07 03:00:00,1772251.066578,7438252.2,0.23861,0.23988,0.23701,0.23896,XRP/USDT,3617
2020-09-07 02:00:00,2447558.428741,10203789.8,0.23895,0.24271,0.23835,0.24271,XRP/USDT,4285
2020-09-07 01:00:00,1356409.575099,5612419.9,0.24269,0.24272,0.2407,0.24165,XRP/USDT,3020
2020-09-07 00:00:00,1879007.126001,7767992.4,0.24165,0.2429,0.23947,0.23987,XRP/USDT,3884
2020-09-06 23:00:00,2059740.766045,8582344.0,0.23986,0.24111,0.23886,0.23962,XRP/USDT,4086
2020-09-06 22:00:00,3153603.421452,13100725.4,0.23959,0.243,0.23848,0.24242,XRP/USDT,6156
2020-09-06 21:00:00,1348730.489391,5567119.5,0.24244,0.24314,0.24081,0.24086,XRP/USDT,3284
2020-09-06 20:00:00,2007723.62063,8312300.6,0.24093,0.24289,0.24026,0.24137,XRP/USDT,3859
2020-09-06 19:00:00,1929192.51516,8010983.4,0.24137,0.2424,0.23886,0.2395,XRP/USDT,4172
2020-09-06 18:00:00,2115764.222879,8887046.3,0.23951,0.23968,0.23566,0.23742,XRP/USDT,4113
2020-09-06 17:00:00,1876287.239146,7870669.8,0.23743,0.2401,0.23719,0.23953,XRP/USDT,4107
2020-09-06 16:00:00,2607827.543177,10937699.0,0.23953,0.23991,0.23582,0.23717,XRP/USDT,5434
2020-09-06 15:00:00,2894353.710485,12207866.9,0.23718,0.24075,0.23444,0.23988,XRP/USDT,5643
2020-09-06 14:00:00,2379910.838688,9948959.8,0.23988,0.24181,0.23724,0.23943,XRP/USDT,4858
2020-09-06 13:00:00,2305260.191808,9640546.8,0.23943,0.24051,0.2377,0.24049,XRP/USDT,5262
2020-09-06 12:00:00,3591883.087557,14871016.6,0.24051,0.24358,0.23964,0.24041,XRP/USDT,7283
2020-09-06 11:00:00,2433875.95816,10146015.4,0.2404,0.24096,0.23865,0.23994,XRP/USDT,5180
2020-09-06 10:00:00,1837526.500291,7695567.9,0.24003,0.24057,0.23754,0.23965,XRP/USDT,4517
2020-09-06 09:00:00,3432968.147017,14340565.0,0.23963,0.24092,0.23769,0.23903,XRP/USDT,6601
2020-09-06 08:00:00,4062647.991128,17057355.4,0.23907,0.24056,0.23605,0.23663,XRP/USDT,7539
2020-09-06 07:00:00,4319192.419271,18472179.4,0.23661,0.23793,0.23149,0.23333,XRP/USDT,6761
2020-09-06 06:00:00,2313721.493857,10001517.0,0.23331,0.23359,0.22937,0.23314,XRP/USDT,4812
2020-09-06 05:00:00,2610992.593035,11248659.4,0.23306,0.2335,0.23084,0.23269,XRP/USDT,5320
2020-09-06 04:00:00,1749909.469885,7491580.3,0.23256,0.23599,0.23123,0.23363,XRP/USDT,4460
2020-09-06 03:00:00,1272763.759438,5427863.8,0.23364,0.23569,0.23331,0.23501,XRP/USDT,3114
2020-09-06 02:00:00,1762432.351065,7507567.7,0.23503,0.23667,0.23336,0.23561,XRP/USDT,3891
2020-09-06 01:00:00,1874449.750137,7951808.9,0.23559,0.23711,0.23399,0.23627,XRP/USDT,3927
2020-09-06 00:00:00,2533484.561258,10693061.9,0.23626,0.2388,0.23448,0.23737,XRP/USDT,5781
2020-09-05 23:00:00,2235617.36268,9518679.7,0.23738,0.23743,0.2314,0.23163,XRP/USDT,5364
2020-09-05 22:00:00,3492358.942734,14918447.4,0.23159,0.23704,0.23152,0.23626,XRP/USDT,6353
2020-09-05 21:00:00,1969076.1366,8316709.2,0.23625,0.23851,0.23551,0.23773,XRP/USDT,4727
2020-09-05 20:00:00,4118896.365195,17422903.6,0.23774,0.23942,0.23261,0.23463,XRP/USDT,7633
2020-09-05 19:00:00,9146684.367856,38988519.7,0.23465,0.24123,0.23128,0.23934,XRP/USDT,15077
2020-09-05 18:00:00,7761272.237881,32606921.4,0.23939,0.244,0.231,0.24119,XRP/USDT,13530
2020-09-05 17:00:00,3568169.35671,14738334.8,0.2412,0.24548,0.23931,0.24466,XRP/USDT,7593
2020-09-05 16:00:00,4254277.366439,17503372.2,0.24463,0.24791,0.23756,0.24682,XRP/USDT,8384
2020-09-05 15:00:00,2131299.99054,8622356.4,0.24682,0.24875,0.24575,0.24864,XRP/USDT,4429
2020-09-05 14:00:00,2736748.826555,11051743.1,0.24864,0.24969,0.2456,0.2486,XRP/USDT,5649
2020-09-05 13:00:00,4943856.620639,20316056.1,0.24851,0.24858,0.2379,0.23827,XRP/USDT,9023
2020-09-05 12:00:00,7026240.935013,29091418.0,0.23827,0.24698,0.23801,0.24563,XRP/USDT,12479
2020-09-05 11:00:00,3907204.33052,15963043.7,0.24563,0.24733,0.24211,0.2464,XRP/USDT,7793
2020-09-05 10:00:00,3087190.273923,12469386.6,0.24638,0.24896,0.24619,0.24721,XRP/USDT,6849
2020-09-05 09:00:00,3412601.412762,13718806.3,0.24731,0.25083,0.24692,0.2494,XRP/USDT,6860
2020-09-05 08:00:00,1722221.567501,6871372.8,0.24939,0.25258,0.24939,0.25258,XRP/USDT,3861
2020-09-05 07:00:00,2159344.543701,8549315.4,0.25273,0.25451,0.25091,0.25421,XRP/USDT,4696
2020-09-05 06:00:00,2082865.4509,8229817.9,0.25422,0.25529,0.25072,0.25182,XRP/USDT,4119
2020-09-05 05:00:00,1475569.044624,5840035.8,0.2518,0.25407,0.25162,0.25313,XRP/USDT,3302
2020-09-05 04:00:00,1781242.379439,7028574.8,0.25313,0.25533,0.2516,0.25327,XRP/USDT,3774
2020-09-05 03:00:00,2085606.322684,8221726.6,0.25326,0.25607,0.25214,0.25427,XRP/USDT,4432
2020-09-05 02:00:00,1609891.942421,6304636.8,0.25435,0.25687,0.254,0.25603,XRP/USDT,3853
2020-09-05 01:00:00,2024960.931519,7939100.1,0.25605,0.2566,0.25399,0.25611,XRP/USDT,3961
2020-09-05 00:00:00,4828636.336673,18783541.9,0.25611,0.25951,0.25327,0.25385,XRP/USDT,8524
2020-09-04 23:00:00,1818995.233478,7156416.6,0.25385,0.25552,0.25311,0.25434,XRP/USDT,4140
2020-09-04 22:00:00,2350345.722012,9194544.0,0.25437,0.2575,0.25372,0.25614,XRP/USDT,4911
2020-09-04 21:00:00,1789255.023196,6976902.0,0.25614,0.2573,0.2558,0.25643,XRP/USDT,4556
2020-09-04 20:00:00,1591218.416157,6225925.7,0.2564,0.2566,0.25451,0.25467,XRP/USDT,4077
2020-09-04 19:00:00,2445433.561278,9646120.2,0.25468,0.2554,0.25172,0.25399,XRP/USDT,4876
2020-09-04 18:00:00,2403817.359484,9545570.7,0.25391,0.25413,0.24953,0.25188,XRP/USDT,5700
2020-09-04 17:00:00,2149866.274267,8550055.2,0.25193,0.2532,0.24944,0.25125,XRP/USDT,4628
2020-09-04 16:00:00,3134467.074977,12516596.9,0.2513,0.25352,0.24714,0.25051,XRP/USDT,6135
2020-09-04 15:00:00,4691981.222644,18920630.5,0.25058,0.25115,0.24554,0.25113,XRP/USDT,8056
2020-09-04 14:00:00,9864290.748676,39676609.9,0.2512,0.25574,0.24039,0.25395,XRP/USDT,14968
2020-09-04 13:00:00,3995533.552571,15556697.5,0.25391,0.25945,0.25381,0.25733,XRP/USDT,8024
2020-09-04 12:00:00,3216998.850362,12538921.5,0.25733,0.25834,0.25461,0.25706,XRP/USDT,6584
2020-09-04 11:00:00,5625652.693176,21901023.0,0.2571,0.2603,0.25331,0.26005,XRP/USDT,10058
2020-09-04 10:00:00,7366330.444646,28222499.9,0.26006,0.26582,0.25527,0.25644,XRP/USDT,12917
2020-09-04 09:00:00,3943103.07341,15556449.4,0.2564,0.25666,0.25027,0.2523,XRP/USDT,6981
2020-09-04 08:00:00,3568353.431009,14187273.3,0.25228,0.253,0.24921,0.2493,XRP/USDT,6958
2020-09-04 07:00:00,3793052.051166,15363535.3,0.24923,0.24987,0.24367,0.24742,XRP/USDT,6968
2020-09-04 06:00:00,1785709.857685,7181921.0,0.24742,0.24986,0.24727,0.24941,XRP/USDT,4000
2020-09-04 05:00:00,2165246.612669,8688396.2,0.2494,0.25033,0.24733,0.24976,XRP/USDT,4873
2020-09-04 04:00:00,1779133.395126,7137040.6,0.24976,0.2508,0.24787,0.24911,XRP/USDT,4558
2020-09-04 03:00:00,2037659.151245,8179456.8,0.24913,0.2504,0.24772,0.24862,XRP/USDT,4979
2020-09-04 02:00:00,4005006.984943,16220209.6,0.24861,0.249,0.24489,0.24831,XRP/USDT,7065
2020-09-04 01:00:00,3542969.67834,14216965.5,0.24822,0.25134,0.24763,0.24951,XRP/USDT,6523
2020-09-04 00:00:00,8368116.367718,33917166.3,0.24951,0.25097,0.24012,0.24404,XRP/USDT,17136
2020-09-03 23:00:00,17655249.164631,71514511.7,0.24409,0.25977,0.238,0.25929,XRP/USDT,26133
2020-09-03 22:00:00,2201988.598617,8465398.4,0.25929,0.26345,0.25834,0.26285,XRP/USDT,4767
2020-09-03 21:00:00,1688375.90847,6405853.5,0.26282,0.2655,0.26208,0.26485,XRP/USDT,3731
2020-09-03 20:00:00,3728291.804642,14090051.9,0.26473,0.26611,0.26226,0.26237,XRP/USDT,6812
2020-09-03 19:00:00,2724946.287728,10472364.2,0.26238,0.26275,0.25654,0.2579,XRP/USDT,5300
2020-09-03 18:00:00,3229161.495559,12497175.2,0.25792,0.26061,0.25619,0.2594,XRP/USDT,5651
2020-09-03 17:00:00,4008041.792433,15447902.8,0.2594,0.26135,0.25671,0.25755,XRP/USDT,7254
2020-09-03 16:00:00,4174463.854601,16002204.0,0.25753,0.26324,0.25711,0.26064,XRP/USDT,7983
2020-09-03 15:00:00,8979181.939106,34565813.7,0.2606,0.26325,0.25462,0.26321,XRP/USDT,12965
2020-09-03 14:00:00,3079350.499758,11712242.9,0.26321,0.2651,0.26168,0.26508,XRP/USDT,5558
2020-09-03 13:00:00,4127058.293857,15691415.4,0.26508,0.26517,0.26102,0.26211,XRP/USDT,7814
2020-09-03 12:00:00,13026032.904066,50006852.0,0.26219,0.26704,0.25451,0.26622,XRP/USDT,22677
2020-09-03 11:00:00,3475487.80285,12985948.4,0.26622,0.27042,0.2652,0.26826,XRP/USDT,7841
2020-09-03 10:00:00,2349046.380218,8720699.1,0.26823,0.2713,0.26685,0.27048,XRP/USDT,5372
2020-09-03 09:00:00,1662831.558885,6121944.7,0.2705,0.27306,0.27019,0.27274,XRP/USDT,3539
2020-09-03 08:00:00,2530420.304752,9290255.1,0.27273,0.27426,0.27121,0.27279,XRP/USDT,4778
2020-09-03 07:00:00,4132486.60803,15345098.1,0.27281,0.27325,0.265,0.26771,XRP/USDT,8409
2020-09-03 06:00:00,3143594.299907,11675378.4,0.26771,0.27155,0.26715,0.26998,XRP/USDT,5886
2020-09-03 05:00:00,2413362.118427,8911169.5,0.26996,0.27268,0.26883,0.26942,XRP/USDT,5514
2020-09-03 04:00:00,2371098.526524,8749249.1,0.26942,0.27275,0.26865,0.27133,XRP/USDT,5261
2020-09-03 03:00:00,2596150.457584,9530357.4,0.27138,0.2755,0.27064,0.27488,XRP/USDT,5614
2020-09-03 02:00:00,1195742.851651,4345496.3,0.27489,0.2765,0.27404,0.27613,XRP/USDT,2836
2020-09-03 01:00:00,1322121.634871,4807090.3,0.2761,0.2763,0.27412,0.27443,XRP/USDT,2979
2020-09-03 00:00:00,2186049.829103,7948844.1,0.27441,0.27624,0.2734,0.27594,XRP/USDT,4517
2020-09-02 23:00:00,1444345.561167,5220805.4,0.27595,0.27736,0.27536,0.27721,XRP/USDT,2935
2020-09-02 22:00:00,1364283.303411,4928401.1,0.27724,0.27803,0.27524,0.27662,XRP/USDT,3408
2020-09-02 21:00:00,1053828.75992,3813078.6,0.27666,0.27712,0.27537,0.27554,XRP/USDT,2625
2020-09-02 20:00:00,1168173.313799,4251008.8,0.27554,0.27639,0.27346,0.27639,XRP/USDT,3143
2020-09-02 19:00:00,4337257.371932,15739207.5,0.27642,0.27756,0.27303,0.27346,XRP/USDT,6412
2020-09-02 18:00:00,1797070.41699,6575576.6,0.27337,0.27509,0.27165,0.27275,XRP/USDT,4059
2020-09-02 17:00:00,3769893.435902,13841925.0,0.27266,0.27391,0.26965,0.2703,XRP/USDT,5529
2020-09-02 16:00:00,4510960.957603,16745512.1,0.27025,0.27198,0.267,0.2709,XRP/USDT,8845
2020-09-02 15:00:00,3618087.917895,13297693.3,0.2709,0.27388,0.27009,0.27052,XRP/USDT,7048
2020-09-02 14:00:00,4941741.897895,18141429.0,0.27054,0.27537,0.26858,0.27354,XRP/USDT,9569
2020-09-02 13:00:00,4672206.431692,16967403.0,0.27354,0.27875,0.27192,0.27802,XRP/USDT,9000
2020-09-02 12:00:00,5621948.097725,20230731.5,0.27802,0.28,0.27523,0.27826,XRP/USDT,11123
2020-09-02 11:00:00,19209089.822168,70264826.8,0.27824,0.2865,0.2622,0.28649,XRP/USDT,33684
2020-09-02 10:00:00,7269711.446838,25196452.4,0.28646,0.29336,0.28501,0.29307,XRP/USDT,12584
2020-09-02 09:00:00,1682144.176075,5747693.1,0.29303,0.2936,0.29145,0.29205,XRP/USDT,3814
2020-09-02 08:00:00,4520643.379027,15528061.2,0.29207,0.29271,0.28963,0.29167,XRP/USDT,9209
2020-09-02 07:00:00,4866219.516463,16554865.0,0.29166,0.29579,0.29092,0.29488,XRP/USDT,8777
2020-09-02 06:00:00,5207255.488754,17608544.1,0.29488,0.29816,0.29339,0.29802,XRP/USDT,9172
2020-09-02 05:00:00,2606654.128477,8713990.6,0.29804,0.30045,0.29773,0.30016,XRP/USDT,5880
2020-09-02 04:00:00,2749171.504596,9172920.5,0.30016,0.3012,0.29797,0.29806,XRP/USDT,6291
2020-09-02 03:00:00,2458285.558387,8234887.3,0.29812,0.29993,0.2975,0.29815,XRP/USDT,5053
2020-09-02 02:00:00,2812364.298481,9412734.1,0.29818,0.30055,0.29744,0.2994,XRP/USDT,5892
2020-09-02 01:00:00,3973537.127408,13274334.3,0.29942,0.30146,0.298,0.29988,XRP/USDT,7251
2020-09-02 00:00:00,8538733.542116,28395207.6,0.29986,0.304,0.29495,0.29515,XRP/USDT,15673
2020-09-01 23:00:00,5789180.073326,19547110.4,0.29521,0.2983,0.29287,0.29667,XRP/USDT,8815
2020-09-01 22:00:00,7796847.333217,26259165.9,0.29674,0.29884,0.29499,0.29513,XRP/USDT,12434
2020-09-01 21:00:00,2976520.639453,10114358.5,0.29521,0.29595,0.29283,0.29377,XRP/USDT,6241
2020-09-01 20:00:00,2170578.368048,7406133.0,0.29377,0.29423,0.2918,0.29194,XRP/USDT,4338
2020-09-01 19:00:00,1843812.107594,6312435.2,0.29202,0.29293,0.29113,0.2917,XRP/USDT,3803
2020-09-01 18:00:00,1551050.367217,5326760.2,0.29169,0.29176,0.28993,0.28995,XRP/USDT,3438
2020-09-01 17:00:00,3935410.210645,13489163.1,0.28995,0.29443,0.28972,0.29381,XRP/USDT,6482
2020-09-01 16:00:00,3688996.010114,12557237.6,0.29382,0.29486,0.29212,0.29439,XRP/USDT,7827
2020-09-01 15:00:00,4444438.106953,15176286.5,0.29431,0.29438,0.29169,0.29217,XRP/USDT,8345
2020-09-01 14:00:00,3742399.367954,12946469.9,0.29217,0.29235,0.28632,0.28914,XRP/USDT,6767
2020-09-01 13:00:00,2004434.182333,6922118.8,0.28913,0.29059,0.2887,0.2902,XRP/USDT,4093
2020-09-01 12:00:00,2530891.04716,8748150.8,0.29019,0.29048,0.28838,0.28984,XRP/USDT,5084
2020-09-01 11:00:00,3308601.717203,11388490.1,0.28981,0.29302,0.28848,0.29294,XRP/USDT,5781
2020-09-01 10:00:00,2975577.074369,10215155.2,0.29294,0.29315,0.29047,0.29087,XRP/USDT,6872
2020-09-01 09:00:00,4770015.825404,16390526.3,0.29083,0.29238,0.2897,0.29211,XRP/USDT,9101
2020-09-01 08:00:00,4071761.405259,13893395.3,0.29212,0.29546,0.2912,0.29453,XRP/USDT,7582
2020-09-01 07:00:00,4096404.206174,13938612.0,0.29458,0.29485,0.29215,0.29416,XRP/USDT,6703
2020-09-01 06:00:00,6566635.394662,22473181.9,0.29417,0.29495,0.2895,0.2909,XRP/USDT,11310
2020-09-01 05:00:00,7224431.995606,25068381.4,0.29088,0.29161,0.28318,0.28318,XRP/USDT,16018
2020-09-01 04:00:00,1656549.726827,5860102.2,0.28315,0.28355,0.28159,0.28322,XRP/USDT,3706
2020-09-01 03:00:00,1599061.027655,5657918.0,0.28322,0.28354,0.28084,0.2816,XRP/USDT,3718
2020-09-01 02:00:00,1279380.642773,4548041.1,0.28159,0.28196,0.28047,0.2816,XRP/USDT,2835
2020-09-01 01:00:00,1342566.492362,4796698.5,0.28159,0.2816,0.2784,0.27867,XRP/USDT,2940
2020-09-01 00:00:00,3653682.723305,13124159.7,0.27868,0.28139,0.27574,0.28115,XRP/USDT,7593
2020-08-31 23:00:00,1639110.786133,5809345.5,0.28115,0.28359,0.2807,0.28095,XRP/USDT,3292
2020-08-31 22:00:00,1026286.469595,3653565.4,0.28094,0.28219,0.27863,0.27873,XRP/USDT,2392
2020-08-31 21:00:00,1663610.797782,5938094.2,0.27874,0.28143,0.27854,0.28,XRP/USDT,3362
2020-08-31 20:00:00,2400836.971349,8566106.2,0.27999,0.28252,0.27914,0.28252,XRP/USDT,4841
2020-08-31 19:00:00,1755629.170165,6209289.2,0.28253,0.2833,0.28211,0.28235,XRP/USDT,2965
2020-08-31 18:00:00,1246015.921667,4409130.2,0.28232,0.28333,0.28139,0.28262,XRP/USDT,2600
2020-08-31 17:00:00,1977128.380165,6991273.0,0.28263,0.2833,0.28157,0.28207,XRP/USDT,3983
2020-08-31 16:00:00,3267919.933698,11618147.7,0.28211,0.28276,0.2802,0.28034,XRP/USDT,6039
2020-08-31 15:00:00,2924129.885472,10462032.1,0.28035,0.2807,0.27826,0.28018,XRP/USDT,4868
2020-08-31 14:00:00,2342440.889003,8354049.0,0.28021,0.28179,0.27934,0.28168,XRP/USDT,3899
2020-08-31 13:00:00,2254905.406434,7988922.2,0.28163,0.28314,0.28137,0.28165,XRP/USDT,4302
2020-08-31 12:00:00,1479002.568511,5259906.2,0.28169,0.28193,0.28019,0.2817,XRP/USDT,3267
2020-08-31 11:00:00,1714637.940444,6102339.2,0.28169,0.28227,0.27971,0.27977,XRP/USDT,3583
2020-08-31 10:00:00,1312810.144751,4697882.5,0.27978,0.2803,0.27853,0.27923,XRP/USDT,2765
2020-08-31 09:00:00,1164831.852763,4168042.8,0.27922,0.28035,0.27833,0.27851,XRP/USDT,2433
2020-08-31 08:00:00,1897121.070107,6810065.1,0.27851,0.27979,0.27804,0.27944,XRP/USDT,4269
2020-08-31 07:00:00,3521259.855063,12546922.3,0.27944,0.28238,0.2787,0.28237,XRP/USDT,6517
2020-08-31 06:00:00,1334024.77866,4725665.0,0.28237,0.28268,0.28184,0.28253,XRP/USDT,3258
2020-08-31 05:00:00,1391694.994606,4918050.2,0.28254,0.28361,0.28253,0.28305,XRP/USDT,2354
2020-08-31 04:00:00,1855188.646005,6536015.0,0.28304,0.2845,0.28303,0.28377,XRP/USDT,2662
2020-08-31 03:00:00,899230.778184,3172245.8,0.28377,0.28396,0.28304,0.28314,XRP/USDT,1776
2020-08-31 02:00:00,1724887.917234,6080105.5,0.28314,0.28418,0.28296,0.28395,XRP/USDT,3142
2020-08-31 01:00:00,1706210.656162,6010323.3,0.28396,0.28444,0.28327,0.28361,XRP/USDT,3877
2020-08-31 00:00:00,3835939.168115,13514055.3,0.28365,0.28449,0.28286,0.28302,XRP/USDT,5227
